R,U,L,N,K,replicate,seed,extinction_generation,extinction_status,final_generation,final_popsize
6,2.5,0.6,5000,10000,3,2186502611392936177,,survived,500,10000
6,2.5,0.6,5000,10000,4,-8483124617398963581,,survived,500,10000
6,2.5,0.6,5000,10000,5,-3497311766753793988,,survived,500,10000
6,2.5,0.8,5000,10000,1,-178713342330280447,40,extinct,40,0
6,2.5,0.8,5000,10000,2,3267928252572659280,30,extinct,30,0
6,2.5,0.8,5000,10000,3,2625659725099770317,25,extinct,25,0
6,2.5,0.8,5000,10000,4,6986509791708425468,30,extinct,30,0
6,2.5,0.8,5000,10000,5,-8314055399387824070,33,extinct,33,0
6,2.5,1.0,5000,10000,1,1327261306891346662,11,extinct,11,0
6,2.5,1.0,5000,10000,2,-7105081432874953661,12,extinct,12,0
6,2.5,1.0,5000,10000,3,4451532641273313984,14,extinct,14,0
6,2.5,1.0,5000,10000,4,2514307260162165517,12,extinct,12,0
6,2.5,1.0,5000,10000,5,-5161161116815750669,12,extinct,12,0
6,3.0,0.0,5000,10000,1,8642663684061684849,,survived,500,10000
6,3.0,0.0,5000,10000,2,-6669663630826906793,,survived,500,10000
6,3.0,0.0,5000,10000,3,-4617056674570600442,,survived,500,10000
6,3.0,0.0,5000,10000,4,-1701103523707892524,,survived,500,10000
6,3.0,0.0,5000,10000,5,-1920900507782984482,,survived,500,10000
6,3.0,0.2,5000,10000,1,-5066342274134796974,,survived,500,10000
6,3.0,0.2,5000,10000,2,-5603797626835335033,,survived,500,10000
6,3.0,0.2,5000,10000,3,-5511018740587807539,,survived,500,10000
6,3.0,0.2,5000,10000,4,2662693216795503817,,survived,500,10000
6,3.0,0.2,5000,10000,5,-9010064560352271240,,survived,500,10000
6,3.0,0.4,5000,10000,1,-1026030831442277806,,survived,500,10000
6,3.0,0.4,5000,10000,2,5232311039841567462,,survived,500,10000
6,3.0,0.4,5000,10000,3,3484120710917689402,,survived,500,10000
6,3.0,0.4,5000,10000,4,-8093686768758747259,,survived,500,10000
6,3.0,0.4,5000,10000,5,-2517383646590128562,,survived,500,10000
6,3.0,0.6,5000,10000,1,-5424382212737824264,33,extinct,33,0
6,3.0,0.6,5000,10000,2,7714500996060124447,41,extinct,41,0
6,3.0,0.6,5000,10000,3,-3316905060839668729,38,extinct,38,0
6,3.0,0.6,5000,10000,4,9005197568439779694,29,extinct,29,0
6,3.0,0.6,5000,10000,5,6465664322416495252,37,extinct,37,0
6,3.0,0.8,5000,10000,1,8552720559112241361,15,extinct,15,0
6,3.0,0.8,5000,10000,2,7714688786640233698,15,extinct,15,0
6,3.0,0.8,5000,10000,3,-413993727725254837,16,extinct,16,0
6,3.0,0.8,5000,10000,4,1862432726896774676,12,extinct,12,0
6,3.0,0.8,5000,10000,5,8398689127171941785,15,extinct,15,0
6,3.0,1.0,5000,10000,1,-6561588692594264890,7,extinct,7,0
6,3.0,1.0,5000,10000,2,3482297402353618467,8,extinct,8,0
6,3.0,1.0,5000,10000,3,-4487903372883583594,7,extinct,7,0
6,3.0,1.0,5000,10000,4,-4462841096433401116,7,extinct,7,0
6,3.0,1.0,5000,10000,5,-3300932748124287915,7,extinct,7,0
6,3.5,0.0,5000,10000,1,6371793990475811963,,survived,500,10000
6,3.5,0.0,5000,10000,2,4948093374596924308,,survived,500,10000
6,3.5,0.0,5000,10000,3,9098534509621463543,,survived,500,10000
6,3.5,0.0,5000,10000,4,-6681855796700481302,,survived,500,10000
6,3.5,0.0,5000,10000,5,7444793277359664801,,survived,500,10000
6,3.5,0.2,5000,10000,1,-7381495737621004835,,survived,500,10000
6,3.5,0.2,5000,10000,2,-5384697297879064361,,survived,500,10000
6,3.5,0.2,5000,10000,3,-590372853251151755,,survived,500,10000
6,3.5,0.2,5000,10000,4,-5810810733160665834,,survived,500,10000
6,3.5,0.2,5000,10000,5,-5620820601948941115,,survived,500,10000
6,3.5,0.4,5000,10000,1,-6229014760020665214,62,extinct,62,0
6,3.5,0.4,5000,10000,2,1945716857391497994,65,extinct,65,0
6,3.5,0.4,5000,10000,3,-3613908963555344017,57,extinct,57,0
6,3.5,0.4,5000,10000,4,4093922881941813869,76,extinct,76,0
6,3.5,0.4,5000,10000,5,-2709149951476262089,77,extinct,77,0
6,3.5,0.6,5000,10000,1,-7352305736746295721,14,extinct,14,0
6,3.5,0.6,5000,10000,2,7068024982776072053,17,extinct,17,0
6,3.5,0.6,5000,10000,3,6022538141722992017,20,extinct,20,0
6,3.5,0.6,5000,10000,4,-7452999251134085449,16,extinct,16,0
6,3.5,0.6,5000,10000,5,5422519031911857476,20,extinct,20,0
6,3.5,0.8,5000,10000,1,-992281250965565075,11,extinct,11,0
6,3.5,0.8,5000,10000,2,-8890390218966738819,8,extinct,8,0
6,3.5,0.8,5000,10000,3,1521021944992225353,8,extinct,8,0
6,3.5,0.8,5000,10000,4,-2842562861411017386,8,extinct,8,0
6,3.5,0.8,5000,10000,5,4189766244994923323,8,extinct,8,0
6,3.5,1.0,5000,10000,1,8520305297355708651,6,extinct,6,0
6,3.5,1.0,5000,10000,2,3382082314289399588,7,extinct,7,0
6,3.5,1.0,5000,10000,3,1651172618362610470,6,extinct,6,0
6,3.5,1.0,5000,10000,4,569751010760683742,5,extinct,5,0
6,3.5,1.0,5000,10000,5,-2268696626359168739,5,extinct,5,0
6,4.0,0.0,5000,10000,1,5143125787195500928,,survived,500,10000
6,4.0,0.0,5000,10000,2,-6186137361324675899,,survived,500,10000
6,4.0,0.0,5000,10000,3,-4252895205560018812,,survived,500,10000
6,4.0,0.0,5000,10000,4,4287600898892894468,,survived,500,10000
6,4.0,0.0,5000,10000,5,5300905301553727639,,survived,500,10000
6,4.0,0.2,5000,10000,1,585583711500925986,,survived,500,10000
6,4.0,0.2,5000,10000,2,3242831875814676636,,survived,500,10000
6,4.0,0.2,5000,10000,3,7522627162938535708,,survived,500,10000
6,4.0,0.2,5000,10000,4,1874069316915215228,,survived,500,10000
6,4.0,0.2,5000,10000,5,-1297811724699676244,,survived,500,10000
6,4.0,0.4,5000,10000,1,-1579060267183542503,31,extinct,31,0
6,4.0,0.4,5000,10000,2,-9181015066438513087,30,extinct,30,0
6,4.0,0.4,5000,10000,3,-8064118677346915952,35,extinct,35,0
6,4.0,0.4,5000,10000,4,-3455585759980651737,29,extinct,29,0
6,4.0,0.4,5000,10000,5,-6304897627860225530,26,extinct,26,0
6,4.0,0.6,5000,10000,1,-7818602626696936804,12,extinct,12,0
6,4.0,0.6,5000,10000,2,-2697386212022560342,11,extinct,11,0
6,4.0,0.6,5000,10000,3,-7336251819107206478,10,extinct,10,0
6,4.0,0.6,5000,10000,4,-9137009745056392852,11,extinct,11,0
6,4.0,0.6,5000,10000,5,-8527998215649764028,13,extinct,13,0
6,4.0,0.8,5000,10000,1,-1269659193820079278,6,extinct,6,0
6,4.0,0.8,5000,10000,2,-621337140456777386,6,extinct,6,0
6,4.0,0.8,5000,10000,3,1468402087457203339,7,extinct,7,0
6,4.0,0.8,5000,10000,4,-1486453093675732073,7,extinct,7,0
6,4.0,0.8,5000,10000,5,-7045980821642198654,7,extinct,7,0
6,4.0,1.0,5000,10000,1,-6032950454345737704,4,extinct,4,0
6,4.0,1.0,5000,10000,2,8670255949435476829,5,extinct,5,0
6,4.0,1.0,5000,10000,3,-1220662009937696125,5,extinct,5,0
6,4.0,1.0,5000,10000,4,-742282734022703980,4,extinct,4,0
6,4.0,1.0,5000,10000,5,-4389202883552437239,5,extinct,5,0
6,4.5,0.0,5000,10000,1,-7294786325890941670,,survived,500,10000
6,4.5,0.0,5000,10000,2,8981579956625736822,,survived,500,10000
6,4.5,0.0,5000,10000,3,8294759184125570246,,survived,500,10000
6,4.5,0.0,5000,10000,4,-6314306065027690650,,survived,500,10000
6,4.5,0.0,5000,10000,5,1671988462214103427,,survived,500,10000
6,4.5,0.2,5000,10000,1,-8184677181283650788,,survived,500,10000
6,4.5,0.2,5000,10000,2,6318669901146141016,,survived,500,10000
6,4.5,0.2,5000,10000,3,-5247129750782391478,,survived,500,10000
6,4.5,0.2,5000,10000,4,-4440408384255459247,159,extinct,159,0
6,4.5,0.2,5000,10000,5,7247625416319730373,,survived,500,10000
6,4.5,0.4,5000,10000,1,4836056521853243868,22,extinct,22,0
6,4.5,0.4,5000,10000,2,-5269206452081557253,19,extinct,19,0
6,4.5,0.4,5000,10000,3,-7113986182716639126,19,extinct,19,0
6,4.5,0.4,5000,10000,4,1145189859754616649,21,extinct,21,0
6,4.5,0.4,5000,10000,5,-2533367329016213661,20,extinct,20,0
6,4.5,0.6,5000,10000,1,-9113851418705279437,8,extinct,8,0
6,4.5,0.6,5000,10000,2,2331712667931912740,8,extinct,8,0
6,4.5,0.6,5000,10000,3,983237859571119629,9,extinct,9,0
6,4.5,0.6,5000,10000,4,454700536232929049,9,extinct,9,0
6,4.5,0.6,5000,10000,5,-8012390963877875047,9,extinct,9,0
6,4.5,0.8,5000,10000,1,-6373887657917901836,5,extinct,5,0
6,4.5,0.8,5000,10000,2,-3935854135855239919,6,extinct,6,0
6,4.5,0.8,5000,10000,3,-1195204943409469166,5,extinct,5,0
6,4.5,0.8,5000,10000,4,6283010734558090504,5,extinct,5,0
6,4.5,0.8,5000,10000,5,-951352391989998990,5,extinct,5,0
6,4.5,1.0,5000,10000,1,-426699966639200211,4,extinct,4,0
6,4.5,1.0,5000,10000,2,1349224360776581099,4,extinct,4,0
6,4.5,1.0,5000,10000,3,-6164570151502800540,3,extinct,3,0
6,4.5,1.0,5000,10000,4,1004125009263739317,4,extinct,4,0
6,4.5,1.0,5000,10000,5,-531272714289924807,4,extinct,4,0
6,5.0,0.0,5000,10000,1,5109594027480270759,,survived,500,10000
6,5.0,0.0,5000,10000,2,-3858658836160170265,,survived,500,10000
6,5.0,0.0,5000,10000,3,3098765651929174189,,survived,500,10000
6,5.0,0.0,5000,10000,4,4040333562627432381,,survived,500,10000
6,5.0,0.0,5000,10000,5,-8910347501307467851,,survived,500,10000
6,5.0,0.2,5000,10000,1,4924957350034693314,49,extinct,49,0
6,5.0,0.2,5000,10000,2,-3217176047156474308,42,extinct,42,0
6,5.0,0.2,5000,10000,3,7548880576395508336,51,extinct,51,0
6,5.0,0.2,5000,10000,4,9010790305378246653,43,extinct,43,0
6,5.0,0.2,5000,10000,5,-2001734031707536827,51,extinct,51,0
6,5.0,0.4,5000,10000,1,6684669570859072910,15,extinct,15,0
6,5.0,0.4,5000,10000,2,-8808995977992266452,13,extinct,13,0
6,5.0,0.4,5000,10000,3,1399003495454359343,16,extinct,16,0
6,5.0,0.4,5000,10000,4,-2223829209112135253,13,extinct,13,0
6,5.0,0.4,5000,10000,5,7001635786539896284,13,extinct,13,0
6,5.0,0.6,5000,10000,1,-8956597795730840510,8,extinct,8,0
6,5.0,0.6,5000,10000,2,5910141175414797319,7,extinct,7,0
6,5.0,0.6,5000,10000,3,6568156459143992106,6,extinct,6,0
6,5.0,0.6,5000,10000,4,-7321360689111223716,7,extinct,7,0
6,5.0,0.6,5000,10000,5,-5583544731835150434,7,extinct,7,0
6,5.0,0.8,5000,10000,1,-2510552732253914149,5,extinct,5,0
6,5.0,0.8,5000,10000,2,1732531303473366043,4,extinct,4,0
6,5.0,0.8,5000,10000,3,-6916197272105360985,4,extinct,4,0
6,5.0,0.8,5000,10000,4,8253244607335290623,4,extinct,4,0
6,5.0,0.8,5000,10000,5,-2642022056479605586,4,extinct,4,0
6,5.0,1.0,5000,10000,1,3879173996559971199,3,extinct,3,0
6,5.0,1.0,5000,10000,2,7430417208409102064,4,extinct,4,0
6,5.0,1.0,5000,10000,3,-6036421061180305849,3,extinct,3,0
6,5.0,1.0,5000,10000,4,415582415748873219,3,extinct,3,0
6,5.0,1.0,5000,10000,5,-3414016881826722718,3,extinct,3,0
8,0.0,0.0,5000,10000,1,656912013879754353,,survived,500,10000
8,0.0,0.0,5000,10000,2,2692643930322819814,,survived,500,10000
8,0.0,0.0,5000,10000,3,1185324310957240961,,survived,500,10000
8,0.0,0.0,5000,10000,4,-8056612862735302684,,survived,500,10000
8,0.0,0.0,5000,10000,5,3884154975178994300,,survived,500,10000
8,0.0,0.2,5000,10000,1,-8153553429432187397,,survived,500,10000
8,0.0,0.2,5000,10000,2,-7943520170643871720,,survived,500,10000
8,0.0,0.2,5000,10000,3,4120907810681712140,,survived,500,10000
8,0.0,0.2,5000,10000,4,-2386437861373667824,,survived,500,10000
8,0.0,0.2,5000,10000,5,-2459598252127159278,,survived,500,10000
8,0.0,0.4,5000,10000,1,6802490806518600936,,survived,500,10000
8,0.0,0.4,5000,10000,2,-7676701521476406395,,survived,500,10000
8,0.0,0.4,5000,10000,3,-5004242650471423730,,survived,500,10000
8,0.0,0.4,5000,10000,4,2644423316258827962,,survived,500,10000
8,0.0,0.4,5000,10000,5,1777548852249399752,,survived,500,10000
8,0.0,0.6,5000,10000,1,-1718498034106745280,,survived,500,10000
8,0.0,0.6,5000,10000,2,-6597425261257296704,,survived,500,10000
8,0.0,0.6,5000,10000,3,3851597451643806497,,survived,500,10000
8,0.0,0.6,5000,10000,4,-760092674843790704,,survived,500,10000
8,0.0,0.6,5000,10000,5,-1648582141054255725,,survived,500,10000
8,0.0,0.8,5000,10000,1,5247860234873283295,,survived,500,10000
8,0.0,0.8,5000,10000,2,840328051310780102,,survived,500,10000
8,0.0,0.8,5000,10000,3,5274859550055206270,,survived,500,10000
8,0.0,0.8,5000,10000,4,1592495680166437693,,survived,500,10000
8,0.0,0.8,5000,10000,5,340355894565437286,,survived,500,10000
8,0.0,1.0,5000,10000,1,5947314758064561202,,survived,500,10000
8,0.0,1.0,5000,10000,2,-4351103120875285499,,survived,500,10000
8,0.0,1.0,5000,10000,3,-6127819558131417767,,survived,500,10000
8,0.0,1.0,5000,10000,4,-6198041667837248905,,survived,500,10000
8,0.0,1.0,5000,10000,5,-5621197557664647248,,survived,500,10000
8,0.5,0.0,5000,10000,1,-4640416980650841293,,survived,500,10000
8,0.5,0.0,5000,10000,2,411951367064141222,,survived,500,10000
8,0.5,0.0,5000,10000,3,-1466181536167234928,,survived,500,10000
8,0.5,0.0,5000,10000,4,-6316801346602027983,,survived,500,10000
8,0.5,0.0,5000,10000,5,4017083895678091303,,survived,500,10000
8,0.5,0.2,5000,10000,1,4054686603801756985,,survived,500,10000
8,0.5,0.2,5000,10000,2,-3743787946759507880,,survived,500,10000
8,0.5,0.2,5000,10000,3,4831003265820373547,,survived,500,10000
8,0.5,0.2,5000,10000,4,3778918276312142985,,survived,500,10000
8,0.5,0.2,5000,10000,5,3420409446887623803,,survived,500,10000
8,0.5,0.4,5000,10000,1,-1644212062968478582,,survived,500,10000
8,0.5,0.4,5000,10000,2,8295097554187867449,,survived,500,10000
8,0.5,0.4,5000,10000,3,-5956712299012069819,,survived,500,10000
8,0.5,0.4,5000,10000,4,-6253414272218428245,,survived,500,10000
8,0.5,0.4,5000,10000,5,5325853110909072587,,survived,500,10000
8,0.5,0.6,5000,10000,1,-5895407828747281078,,survived,500,10000
8,0.5,0.6,5000,10000,2,-7851378700544796643,,survived,500,10000
8,0.5,0.6,5000,10000,3,-4201841521844256525,,survived,500,10000
8,0.5,0.6,5000,10000,4,-9107138672174793698,,survived,500,10000
8,0.5,0.6,5000,10000,5,899909764711759726,,survived,500,10000
8,0.5,0.8,5000,10000,1,783539049318370391,,survived,500,10000
8,0.5,0.8,5000,10000,2,328152761927060686,,survived,500,10000
8,0.5,0.8,5000,10000,3,-8639499688369952097,,survived,500,10000
8,0.5,0.8,5000,10000,4,5962961527521017393,,survived,500,10000
8,0.5,0.8,5000,10000,5,1704492226039346314,,survived,500,10000
8,0.5,1.0,5000,10000,1,-7746048859982895671,,survived,500,10000
8,0.5,1.0,5000,10000,2,1648465310178607529,,survived,500,10000
8,0.5,1.0,5000,10000,3,-3225855392438485782,,survived,500,10000
8,0.5,1.0,5000,10000,4,-6453565692952163101,,survived,500,10000
8,0.5,1.0,5000,10000,5,3449513662399078054,,survived,500,10000
8,1.0,0.0,5000,10000,1,-1268999848937592730,,survived,500,10000
8,1.0,0.0,5000,10000,2,692566980084526003,,survived,500,10000
8,1.0,0.0,5000,10000,3,-6092652138926419455,,survived,500,10000
8,1.0,0.0,5000,10000,4,-8356329425252732008,,survived,500,10000
8,1.0,0.0,5000,10000,5,1705782788221369667,,survived,500,10000
8,1.0,0.2,5000,10000,1,-7438107545048405388,,survived,500,10000
8,1.0,0.2,5000,10000,2,6522720496221874366,,survived,500,10000
8,1.0,0.2,5000,10000,3,-5569523677432546342,,survived,500,10000
8,1.0,0.2,5000,10000,4,-8624509895439510542,,survived,500,10000
8,1.0,0.2,5000,10000,5,5592758410687759395,,survived,500,10000
8,1.0,0.4,5000,10000,1,-1472431329062579115,,survived,500,10000
8,1.0,0.4,5000,10000,2,-4370890095913891419,,survived,500,10000
8,1.0,0.4,5000,10000,3,-296692528362140846,,survived,500,10000
8,1.0,0.4,5000,10000,4,5075150853282952417,,survived,500,10000
8,1.0,0.4,5000,10000,5,-147091229748084930,,survived,500,10000
8,1.0,0.6,5000,10000,1,3019243919125983872,,survived,500,10000
8,1.0,0.6,5000,10000,2,2775961432051690688,,survived,500,10000
8,1.0,0.6,5000,10000,3,-2372404544534607295,,survived,500,10000
8,1.0,0.6,5000,10000,4,2086662817054173893,,survived,500,10000
8,1.0,0.6,5000,10000,5,-8008259644313485221,,survived,500,10000
8,1.0,0.8,5000,10000,1,2165243829238162739,,survived,500,10000
8,1.0,0.8,5000,10000,2,7498043557833371345,,survived,500,10000
8,1.0,0.8,5000,10000,3,-2824876049235958543,,survived,500,10000
8,1.0,0.8,5000,10000,4,-5337106979840866820,,survived,500,10000
8,1.0,0.8,5000,10000,5,-4504914330683887078,,survived,500,10000
8,1.0,1.0,5000,10000,1,7553115066722711664,,survived,500,10000
8,1.0,1.0,5000,10000,2,-1017754881681503865,,survived,500,10000
8,1.0,1.0,5000,10000,3,-208002032661813841,,survived,500,10000
8,1.0,1.0,5000,10000,4,4414000146918220917,,survived,500,10000
8,1.0,1.0,5000,10000,5,2079682716391816023,,survived,500,10000
8,1.5,0.0,5000,10000,1,6749423557571208933,,survived,500,10000
8,1.5,0.0,5000,10000,2,8602224103641115933,,survived,500,10000
8,1.5,0.0,5000,10000,3,3536816249351039429,,survived,500,10000
8,1.5,0.0,5000,10000,4,3259337729465588282,,survived,500,10000
8,1.5,0.0,5000,10000,5,6859070600186299287,,survived,500,10000
8,1.5,0.2,5000,10000,1,1094455015318069662,,survived,500,10000
8,1.5,0.2,5000,10000,2,1720945864114609204,,survived,500,10000
8,1.5,0.2,5000,10000,3,1502783363781360469,,survived,500,10000
8,1.5,0.2,5000,10000,4,4667825719531663914,,survived,500,10000
8,1.5,0.2,5000,10000,5,-7445773499962914612,,survived,500,10000
8,1.5,0.4,5000,10000,1,3768984053446206654,,survived,500,10000
8,1.5,0.4,5000,10000,2,6679660299260904667,,survived,500,10000
8,1.5,0.4,5000,10000,3,1167938357885683747,,survived,500,10000
8,1.5,0.4,5000,10000,4,9089319673934159503,,survived,500,10000
8,1.5,0.4,5000,10000,5,-6735462329617223325,,survived,500,10000
8,1.5,0.6,5000,10000,1,-2038223690340860823,,survived,500,10000
8,1.5,0.6,5000,10000,2,6848322900954276369,,survived,500,10000
8,1.5,0.6,5000,10000,3,-3925582334561554909,,survived,500,10000
8,1.5,0.6,5000,10000,4,-2044248198513752735,,survived,500,10000
8,1.5,0.6,5000,10000,5,805147799200817840,,survived,500,10000
8,1.5,0.8,5000,10000,1,-191355071089231199,,survived,500,10000
8,1.5,0.8,5000,10000,2,-3995733643312738611,,survived,500,10000
8,1.5,0.8,5000,10000,3,4929897841379770823,,survived,500,10000
8,1.5,0.8,5000,10000,4,2864381387370956090,,survived,500,10000
8,1.5,0.8,5000,10000,5,-503343076862278007,,survived,500,10000
8,1.5,1.0,5000,10000,1,3622925026121325488,,survived,500,10000
8,1.5,1.0,5000,10000,2,9181831265598057885,,survived,500,10000
8,1.5,1.0,5000,10000,3,7559506306760932443,,survived,500,10000
8,1.5,1.0,5000,10000,4,-2085106595278794336,,survived,500,10000
8,1.5,1.0,5000,10000,5,5134809398974113238,,survived,500,10000
8,2.0,0.0,5000,10000,1,3314580807886663293,,survived,500,10000
8,2.0,0.0,5000,10000,2,6613139856893722140,,survived,500,10000
8,2.0,0.0,5000,10000,3,-5035023308519492637,,survived,500,10000
8,2.0,0.0,5000,10000,4,-7945192513298343473,,survived,500,10000
8,2.0,0.0,5000,10000,5,-7061312370327879722,,survived,500,10000
8,2.0,0.2,5000,10000,1,-8474470305212694152,,survived,500,10000
8,2.0,0.2,5000,10000,2,8079871126031877997,,survived,500,10000
8,2.0,0.2,5000,10000,3,-3200984449577920266,,survived,500,10000
8,2.0,0.2,5000,10000,4,5581944024948893176,,survived,500,10000
8,2.0,0.2,5000,10000,5,-8407526844275700660,,survived,500,10000
8,2.0,0.4,5000,10000,1,-3783826015597577428,,survived,500,10000
8,2.0,0.4,5000,10000,2,4496313770042354340,,survived,500,10000
8,2.0,0.4,5000,10000,3,2944983156220495991,,survived,500,10000
8,2.0,0.4,5000,10000,4,1984158195820962919,,survived,500,10000
8,2.0,0.4,5000,10000,5,7390395186423899488,,survived,500,10000
8,2.0,0.6,5000,10000,1,2272093477221243613,,survived,500,10000
8,2.0,0.6,5000,10000,2,-3740629299512471334,,survived,500,10000
8,2.0,0.6,5000,10000,3,8922464386560515371,,survived,500,10000
8,2.0,0.6,5000,10000,4,8567316405665020081,,survived,500,10000
8,2.0,0.6,5000,10000,5,-6344405703332250408,,survived,500,10000
8,2.0,0.8,5000,10000,1,8089251996777074170,,survived,500,10000
8,2.0,0.8,5000,10000,2,6127399056485190476,,survived,500,10000
8,2.0,0.8,5000,10000,3,7417860429220065527,,survived,500,10000
8,2.0,0.8,5000,10000,4,3822739824248258844,,survived,500,10000
8,2.0,0.8,5000,10000,5,-5138728152941369933,,survived,500,10000
8,2.0,1.0,5000,10000,1,7112470605322473516,,survived,500,10000
8,2.0,1.0,5000,10000,2,-2095862724171445900,,survived,500,10000
8,2.0,1.0,5000,10000,3,-4661817512532606179,,survived,500,10000
8,2.0,1.0,5000,10000,4,8039911682464263550,,survived,500,10000
8,2.0,1.0,5000,10000,5,865450521920310563,,survived,500,10000
8,2.5,0.0,5000,10000,1,-8871028927952397401,,survived,500,10000
8,2.5,0.0,5000,10000,2,6727246380953845756,,survived,500,10000
8,2.5,0.0,5000,10000,3,-8916472860909105724,,survived,500,10000
8,2.5,0.0,5000,10000,4,5975254610044211528,,survived,500,10000
8,2.5,0.0,5000,10000,5,2455846587226928087,,survived,500,10000
8,2.5,0.2,5000,10000,1,9166120885277114245,,survived,500,10000
8,2.5,0.2,5000,10000,2,-4913948806137037283,,survived,500,10000
8,2.5,0.2,5000,10000,3,358390974838326013,,survived,500,10000
8,2.5,0.2,5000,10000,4,2680254231523879323,,survived,500,10000
8,2.5,0.2,5000,10000,5,8503407235950007285,,survived,500,10000
8,2.5,0.4,5000,10000,1,-7473445528010354234,,survived,500,10000
8,2.5,0.4,5000,10000,2,3591615452323573204,,survived,500,10000
8,2.5,0.4,5000,10000,3,-8678633495875301621,,survived,500,10000
8,2.5,0.4,5000,10000,4,-2231811165899853814,,survived,500,10000
8,2.5,0.4,5000,10000,5,2862502767762976875,,survived,500,10000
8,2.5,0.6,5000,10000,1,1313841948677304720,,survived,500,10000
8,2.5,0.6,5000,10000,2,-1823266512087229703,,survived,500,10000
8,2.5,0.6,5000,10000,3,-1293711704728881134,,survived,500,10000
8,2.5,0.6,5000,10000,4,1305516302539796,,survived,500,10000
8,2.5,0.6,5000,10000,5,8102029409873468233,,survived,500,10000
8,2.5,0.8,5000,10000,1,3984470277075186105,124,extinct,124,0
8,2.5,0.8,5000,10000,2,-3440900905001341141,152,extinct,152,0
8,2.5,0.8,5000,10000,3,-6823408836411720200,162,extinct,162,0
8,2.5,0.8,5000,10000,4,4903271047391227084,116,extinct,116,0
8,2.5,0.8,5000,10000,5,-2731941163922373326,122,extinct,122,0
8,2.5,1.0,5000,10000,1,9046795570237069266,18,extinct,18,0
8,2.5,1.0,5000,10000,2,-4595009996267291652,18,extinct,18,0
8,2.5,1.0,5000,10000,3,7600627834761395813,18,extinct,18,0
8,2.5,1.0,5000,10000,4,1511675844824456822,19,extinct,19,0
8,2.5,1.0,5000,10000,5,1294661619108537702,19,extinct,19,0
8,3.0,0.0,5000,10000,1,6210544510255076031,,survived,500,10000
8,3.0,0.0,5000,10000,2,-7107124324002782667,,survived,500,10000
8,3.0,0.0,5000,10000,3,6306345901392521018,,survived,500,10000
8,3.0,0.0,5000,10000,4,-8595834695984567900,,survived,500,10000
8,3.0,0.0,5000,10000,5,3957234649638545680,,survived,500,10000
8,3.0,0.2,5000,10000,1,6158830792147812543,,survived,500,10000
8,3.0,0.2,5000,10000,2,9042092981878083411,,survived,500,10000
8,3.0,0.2,5000,10000,3,5330544497211288436,,survived,500,10000
8,3.0,0.2,5000,10000,4,-6531595585936987259,,survived,500,10000
8,3.0,0.2,5000,10000,5,6153412734770651489,,survived,500,10000
8,3.0,0.4,5000,10000,1,3030534377162312279,,survived,500,10000
8,3.0,0.4,5000,10000,2,1856674583364791165,,survived,500,10000
8,3.0,0.4,5000,10000,3,1233084652729221887,,survived,500,10000
8,3.0,0.4,5000,10000,4,956258953363712604,,survived,500,10000
8,3.0,0.4,5000,10000,5,2646196218355530270,,survived,500,10000
8,3.0,0.6,5000,10000,1,-49425939358885514,260,extinct,260,0
8,3.0,0.6,5000,10000,2,7580107313181401235,162,extinct,162,0
8,3.0,0.6,5000,10000,3,-7073319179728925009,183,extinct,183,0
8,3.0,0.6,5000,10000,4,-5987919195435742279,183,extinct,183,0
8,3.0,0.6,5000,10000,5,-2313894052841978230,230,extinct,230,0
8,3.0,0.8,5000,10000,1,6574835980138870453,19,extinct,19,0
8,3.0,0.8,5000,10000,2,6278823437670063595,21,extinct,21,0
8,3.0,0.8,5000,10000,3,5899878571968850554,19,extinct,19,0
8,3.0,0.8,5000,10000,4,-3380374899032991094,18,extinct,18,0
8,3.0,0.8,5000,10000,5,664245146770766439,23,extinct,23,0
8,3.0,1.0,5000,10000,1,1333171668239618831,12,extinct,12,0
8,3.0,1.0,5000,10000,2,-6096380091326363598,9,extinct,9,0
8,3.0,1.0,5000,10000,3,4479048547417333360,9,extinct,9,0
8,3.0,1.0,5000,10000,4,-1797984477940776874,10,extinct,10,0
8,3.0,1.0,5000,10000,5,-1551881836448638030,10,extinct,10,0
8,3.5,0.0,5000,10000,1,276374787028273294,,survived,500,10000
8,3.5,0.0,5000,10000,2,-1928176276755632860,,survived,500,10000
8,3.5,0.0,5000,10000,3,-1304639985453011618,,survived,500,10000
8,3.5,0.0,5000,10000,4,-5106751825834659691,,survived,500,10000
8,3.5,0.0,5000,10000,5,-4628883985128637818,,survived,500,10000
8,3.5,0.2,5000,10000,1,-8763545615975760865,,survived,500,10000
8,3.5,0.2,5000,10000,2,7885053727468815601,,survived,500,10000
8,3.5,0.2,5000,10000,3,3624475909072068312,,survived,500,10000
8,3.5,0.2,5000,10000,4,2089982415204341315,,survived,500,10000
8,3.5,0.2,5000,10000,5,3492265903436613981,,survived,500,10000
8,3.5,0.4,5000,10000,1,2142114904505344420,,survived,500,10000
8,3.5,0.4,5000,10000,2,6585125136795801126,,survived,500,10000
8,3.5,0.4,5000,10000,3,7081882823248073472,,survived,500,10000
8,3.5,0.4,5000,10000,4,3012254132787923294,,survived,500,10000
8,3.5,0.4,5000,10000,5,-6058818620386017205,,survived,500,10000
8,3.5,0.6,5000,10000,1,-7434170086477943592,30,extinct,30,0
8,3.5,0.6,5000,10000,2,2257095190033820048,26,extinct,26,0
