R,U,L,N,K,replicate,seed,generation,psiz,q1fit,meanfit,q2fit,maxfit,minfree,meanfree,maxfree,minmut,meanmut,maxmut,auxiliary_meanmut,assembly_meanmut,replication_meanmut,host_meanmut,auxiliary_meanfree,assembly_meanfree,replication_meanfree,host_meanfree
2,3.0,0.0,5000,10000,3,-7447293262134923923,82,10000,0.2512268118412748,0.5126006710928059,0.5403544423786262,0.9961440830705616,-9.364719392573353,-3.9375500358135747,0.3247280183970488,146.0,190.1611,238.0,40.0526,52.538,32.9262,64.6443,-4.3221596590664895,-3.105401178337913,-4.500115802243237,-4.088073984079032
2,3.0,0.0,5000,10000,3,-7447293262134923923,83,10000,0.24272734207460245,0.5100953220542215,0.5375530840773997,0.9956247292570859,-9.361458801955736,-3.9283397155039865,0.3379965474355727,147.0,192.517,236.0,40.4943,53.2031,33.3408,65.4788,-4.302061752824573,-3.1066752719503796,-4.486565463236297,-4.078614155642744
2,3.0,0.0,5000,10000,3,-7447293262134923923,84,10000,0.2314509829977489,0.5050065475432595,0.5307344593665482,0.9958351832355444,-9.315262975553628,-3.9085290782318975,0.36115162172174464,148.0,195.0529,238.0,40.957,53.923,33.741,66.4319,-4.250894152873961,-3.107549535142716,-4.463065618615162,-4.0608129280361185
2,3.0,0.0,5000,10000,3,-7447293262134923923,85,10000,0.23892119307184753,0.5079114629262835,0.5344195168527122,0.9957296076368168,-9.300442064855053,-3.9073676814017184,0.32690201873913055,149.0,197.4901,245.0,41.3679,54.6148,34.1411,67.3663,-4.238562835849463,-3.105707756436509,-4.457457289599517,-4.067970243802854
2,3.0,0.0,5000,10000,3,-7447293262134923923,86,10000,0.24079881674267212,0.5087384263896634,0.5348541163967055,0.9965816330118005,-9.30353958876609,-3.9042969440917266,0.3181553224375884,151.0,200.0073,241.0,41.8098,55.2951,34.4996,68.4028,-4.207677093611256,-3.1077475240488273,-4.470374352361307,-4.066980230229345
2,3.0,0.0,5000,10000,3,-7447293262134923923,87,10000,0.24016356041128106,0.5057705619959296,0.5273925418108482,0.996569592484335,-9.316322723433215,-3.9059855060849222,0.33305193234497404,154.0,202.5129,244.0,42.3173,55.8858,34.9498,69.36,-4.190746955801671,-3.1085677638430114,-4.4827439403635045,-4.0732888707686925
2,3.0,0.0,5000,10000,3,-7447293262134923923,88,10000,0.23480994167698296,0.5027491542898569,0.5224402541611249,0.9965693921423627,-9.327911268195487,-3.9077535323233037,0.36224329810283046,155.0,204.9933,251.0,42.7786,56.524,35.4032,70.2875,-4.186691434196645,-3.1002641520760124,-4.506845227335293,-4.074355769066109
2,3.0,0.0,5000,10000,3,-7447293262134923923,89,10000,0.2501147102710412,0.5070935902993678,0.5314886571182575,0.9938689043949711,-9.326718373283953,-3.910692315625609,0.3406152937591965,156.0,207.4436,258.0,43.2081,57.0894,35.895,71.2511,-4.1883796585715,-3.1028871171969308,-4.5277931420533655,-4.069152129760296
2,3.0,0.0,5000,10000,3,-7447293262134923923,90,10000,0.2375994827047218,0.5018119745471713,0.5220009037552018,0.9968670989487649,-9.354669752598253,-3.911337309330437,0.38030695350184746,159.0,210.0265,261.0,43.6539,57.7199,36.4083,72.2444,-4.1982855119960645,-3.1064401880046124,-4.541241226503142,-4.056584090405637
2,3.0,0.0,5000,10000,3,-7447293262134923923,91,10000,0.23820754206240408,0.5025553188200466,0.5176558029545719,0.9949081116143563,-9.400701613410517,-3.922865071203359,0.36534465469602156,163.0,212.5235,266.0,44.0659,58.2947,36.9,73.2629,-4.209044648842354,-3.139841281625554,-4.56010462097723,-4.048423349680282
2,3.0,0.0,5000,10000,3,-7447293262134923923,92,10000,0.24367870128068167,0.5065629882314845,0.5290721912169067,0.9941770197415291,-9.436043536699183,-3.9372668670205027,0.3419183584631878,164.0,214.984,271.0,44.5526,58.8521,37.384,74.1953,-4.209152003738134,-3.1546062091348452,-4.561348850324895,-4.076278800423735
2,3.0,0.0,5000,10000,3,-7447293262134923923,93,10000,0.23343536297123862,0.5013613754265507,0.5216798617966714,0.9950416644988923,-9.462582811540933,-3.9442406581915295,0.3705185593915293,167.0,217.4153,265.0,45.0716,59.3797,37.8705,75.0935,-4.244050530936468,-3.165170125155928,-4.563643546937585,-4.068937177222736
2,3.0,0.0,5000,10000,3,-7447293262134923923,94,10000,0.24344907357624837,0.5064715983227281,0.5341860768740527,0.998317052235334,-9.513239331174493,-3.9670588323980103,0.3524744228129807,172.0,219.8673,270.0,45.5794,59.955,38.3137,76.0192,-4.291851870923991,-3.1897872050462337,-4.568322335387284,-4.086984282154215
2,3.0,0.0,5000,10000,3,-7447293262134923923,95,10000,0.23815576601993738,0.5062758112008322,0.5338507221686292,0.9978851917849917,-9.594797445397148,-3.988598524993185,0.35166475049125273,174.0,222.3388,272.0,46.145,60.5415,38.7307,76.9216,-4.313719075087677,-3.198535855408296,-4.589193259069447,-4.118287885096474
2,3.0,0.0,5000,10000,3,-7447293262134923923,96,10000,0.2482579059489871,0.5094257483505847,0.5323373915825851,0.9971404068743228,-9.663576847025782,-4.012596793067569,0.33852018950436036,178.0,224.8224,267.0,46.6994,61.1563,39.1292,77.8375,-4.360758294304972,-3.240023529257192,-4.595399320148243,-4.126544726766315
2,3.0,0.0,5000,10000,3,-7447293262134923923,97,10000,0.2495939854921016,0.5067420665366437,0.5249291953506687,0.9971364599858279,-9.730219543166383,-4.033635070292967,0.36124791022527036,181.0,227.2398,271.0,47.3425,61.7601,39.4771,78.6601,-4.41028287312554,-3.2483307775413146,-4.60100411762912,-4.150604864772343
2,3.0,0.0,5000,10000,3,-7447293262134923923,98,10000,0.2532506129292901,0.5085662132799276,0.5269245728759177,0.9967169928400454,-9.775166245797518,-4.0439866321841595,0.3465376358184977,183.0,229.7727,275.0,48.0202,62.3753,39.8335,79.5437,-4.449658364495041,-3.241623003816977,-4.571507674731612,-4.179162966030381
2,3.0,0.0,5000,10000,3,-7447293262134923923,99,10000,0.2532679976527996,0.5122593241007396,0.5354035318779318,0.9953904658667764,-9.80414548904447,-4.050750274376688,0.3501895643175395,183.0,232.2259,277.0,48.6337,62.9881,40.2698,80.3343,-4.456052775676242,-3.226794434521493,-4.587522670876979,-4.197679705368163
2,3.0,0.0,5000,10000,3,-7447293262134923923,100,10000,0.24316852524596466,0.5108490556125389,0.5354543072257371,0.9972019361796244,-9.859929505136222,-4.063464942901017,0.3522781355865317,184.0,234.724,281.0,49.2223,63.6013,40.6772,81.2232,-4.492748124961763,-3.2281748957364447,-4.603696241167182,-4.205175238110992
2,3.0,0.0,5000,10000,3,-7447293262134923923,101,10000,0.26082277118148633,0.5181268703536216,0.5456134523723776,0.9973859300030647,-9.872536177178295,-4.070934014277536,0.31861947352100894,188.0,237.1066,279.0,49.8305,64.1938,41.1061,81.9762,-4.522271598721542,-3.233487311899738,-4.588951046991348,-4.214341732481976
2,3.0,0.0,5000,10000,3,-7447293262134923923,102,10000,0.25286796192753047,0.51549450848512,0.5401478575822205,0.9955440745781448,-9.894487841790987,-4.066349427224057,0.333377205010971,190.0,239.5652,284.0,50.4051,64.8687,41.5386,82.7528,-4.54264891951605,-3.2075228138952303,-4.57676959859656,-4.217109555388429
2,3.0,0.0,5000,10000,3,-7447293262134923923,103,10000,0.2468640986339999,0.5132015096316918,0.5423200764595592,0.9989573455206817,-9.892971094353012,-4.061921078956827,0.34881330180627207,191.0,242.0601,290.0,51.0379,65.583,41.94,83.4992,-4.569417565754391,-3.181768487888146,-4.569907904995516,-4.214293865840212
2,3.0,0.0,5000,10000,3,-7447293262134923923,104,10000,0.2535933579504434,0.5139101352919518,0.5419993534793932,0.9987578139275547,-9.890181221781742,-4.059682717641479,0.35280952999850596,193.0,244.5597,282.0,51.6993,66.2423,42.3493,84.2688,-4.56889376600373,-3.1870241043279783,-4.554544150406486,-4.212140437062975
2,3.0,0.0,5000,10000,3,-7447293262134923923,105,10000,0.2468295212938329,0.5114040277887081,0.535025088146021,0.9987578139275547,-9.914374988523516,-4.060933756320049,0.3540525245758597,194.0,247.0205,288.0,52.3584,66.8769,42.6872,85.098,-4.553177466001737,-3.189769595058853,-4.575901797782695,-4.210701001693779
2,3.0,0.0,5000,10000,3,-7447293262134923923,106,10000,0.24789874440895304,0.5103917572470749,0.534138963524692,0.9989026685754563,-9.913270794551655,-4.058581597289723,0.33999075805002277,194.0,249.5305,290.0,53.0105,67.5001,43.1098,85.9101,-4.501255859645382,-3.1989461739406093,-4.607094927051986,-4.207714368742599
2,3.0,0.0,5000,10000,3,-7447293262134923923,107,10000,0.25403448876414647,0.5119368041579438,0.5376746568616004,0.9981467408949698,-9.926347913432714,-4.054129186338806,0.32333305383529887,199.0,252.0713,293.0,53.6215,68.183,43.498,86.7688,-4.497068121764478,-3.185659740107179,-4.644098682875048,-4.189027055031571
2,3.0,0.0,5000,10000,3,-7447293262134923923,108,10000,0.251535266918392,0.5072738676057694,0.5300106412343608,0.9978462702792027,-9.887691747119403,-4.0372067579826645,0.3530249674742475,201.0,254.7422,293.0,54.3029,68.8568,43.9437,87.6388,-4.456917276819794,-3.18520989002173,-4.620981682223064,-4.174461687414602
2,3.0,0.0,5000,10000,3,-7447293262134923923,109,10000,0.2516648016544918,0.5099506842861052,0.5295543861070315,0.9978462702792027,-9.886088562014816,-4.027810034771081,0.35615045539642953,202.0,257.2291,295.0,54.9147,69.5674,44.3049,88.4421,-4.408023817581505,-3.158653602469452,-4.637192813659343,-4.184879078147962
2,3.0,0.0,5000,10000,3,-7447293262134923923,110,10000,0.24777566215570968,0.5061040449959212,0.5229817125299809,0.9978406667859705,-9.85584026168625,-4.020161495461612,0.35463670761859284,205.0,259.715,299.0,55.5509,70.3158,44.5997,89.2486,-4.377218538870121,-3.1423003307551625,-4.660284563316022,-4.179967313359987
2,3.0,0.0,5000,10000,3,-7447293262134923923,111,10000,0.24719613382826683,0.5045893339160429,0.5211244678296079,0.9980483762578443,-9.828187160638361,-4.008190845136459,0.3672267748404183,212.0,262.2175,306.0,56.1701,71.0127,44.9681,90.0666,-4.348489371117309,-3.1426264931502295,-4.6336169330714645,-4.174501802168206
2,3.0,0.0,5000,10000,3,-7447293262134923923,112,10000,0.2403023488851271,0.49840569456052397,0.5104141291770876,0.9975018290404327,-9.76937611558922,-3.9906575647711056,0.40837824715828186,214.0,264.721,310.0,56.7322,71.7191,45.3427,90.927,-4.299275161962322,-3.1351622894461304,-4.605763566902413,-4.170417221603573
2,3.0,0.0,5000,10000,3,-7447293262134923923,113,10000,0.2403248737172398,0.5022771401135172,0.518191344720826,0.9968656348896787,-9.711844566898899,-3.9802692618558155,0.38498452209885015,220.0,267.1623,311.0,57.2709,72.4374,45.6781,91.7759,-4.272498268855831,-3.1517235354759783,-4.54709584646869,-4.172150760834248
2,3.0,0.0,5000,10000,3,-7447293262134923923,114,10000,0.24353371114167294,0.5054769642030574,0.527334560469533,0.9983734905478187,-9.637361684656787,-3.9725385407596754,0.3888598922995583,221.0,269.6765,313.0,57.7378,73.2151,45.9721,92.7515,-4.226948731146838,-3.1652362817747743,-4.509341359626735,-4.18240873037124
2,3.0,0.0,5000,10000,3,-7447293262134923923,115,10000,0.24812020460621642,0.5086403169139443,0.5334475705194224,0.996727266866376,-9.594758764481625,-3.971265915582214,0.38582184141406195,238.0,272.0377,316.0,58.1928,73.9193,46.3476,93.578,-4.218448976029823,-3.1623380583529546,-4.50283907987358,-4.188583696134673
2,3.0,0.0,5000,10000,3,-7447293262134923923,116,10000,0.2453048352099837,0.5073527774687652,0.5314716406578119,0.9947166752902464,-9.516101048386606,-3.964578103864359,0.38636955409046375,240.0,274.4953,314.0,58.6817,74.582,46.7306,94.501,-4.194094743287056,-3.16763470157576,-4.4890824751808776,-4.1852751502112016
2,3.0,0.0,5000,10000,3,-7447293262134923923,117,10000,0.25571371796864906,0.5122936013972117,0.5373903249000542,0.9962305680955069,-9.43595833686229,-3.9496771957058794,0.36119108750988776,241.0,276.8537,319.0,59.1713,75.2842,47.0799,95.3183,-4.1543148188976184,-3.1593895486997057,-4.449394816900457,-4.19021530876735
2,3.0,0.0,5000,10000,3,-7447293262134923923,118,10000,0.25712435435814324,0.5132805277738327,0.5350238571741595,0.998622794845884,-9.347931782805444,-3.939864121853984,0.36476579211738747,241.0,279.2234,321.0,59.706,75.8979,47.4101,96.2094,-4.107658372316917,-3.148492248305852,-4.471302791671816,-4.183776566874701
2,3.0,0.0,5000,10000,3,-7447293262134923923,119,10000,0.2568642729252416,0.5132408706781545,0.5375907904228377,0.9957809969684971,-9.303158620909933,-3.929443420216276,0.35608705983169486,246.0,281.5502,325.0,60.1652,76.514,47.7266,97.1444,-4.098916492319269,-3.149167364762308,-4.4497273335161776,-4.169771969105306
2,3.0,0.0,5000,10000,3,-7447293262134923923,120,10000,0.25151769749394237,0.5102827448010349,0.5315745551337558,0.9957809962713314,-9.249791843825035,-3.9120506309228427,0.3605593147292234,249.0,283.7271,327.0,60.5821,77.0881,48.0145,98.0424,-4.087038435856918,-3.126155953334603,-4.4278259499877315,-4.156090077114539
2,3.0,0.0,5000,10000,3,-7447293262134923923,121,10000,0.25356254359055375,0.5087487284856915,0.5261637668754798,0.9952975211752602,-9.187172677523492,-3.88980901262125,0.3716502411389787,251.0,286.028,330.0,61.0413,77.7368,48.2885,98.9614,-4.046243564146436,-3.1151179607944868,-4.417268338758217,-4.128880362660246
2,3.0,0.0,5000,10000,3,-7447293262134923923,122,10000,0.2561728298391538,0.5070737438297542,0.5261084576914363,0.9953877477187684,-9.114050282156322,-3.874421258450674,0.38162927548976194,254.0,288.2909,334.0,61.4819,78.3207,48.622,99.8663,-4.027212080666254,-3.1086593143826193,-4.400986990796779,-4.109064439220873
2,3.0,0.0,5000,10000,3,-7447293262134923923,123,10000,0.24253678576492854,0.5048958339479487,0.5226648588765813,0.995279122746194,-9.104654321966212,-3.8685294028414727,0.37075981054019796,257.0,290.4431,339.0,61.8926,78.9078,48.959,100.6837,-4.059906526350516,-3.115437285375211,-4.3693392642677535,-4.087254998473506
2,3.0,0.0,5000,10000,3,-7447293262134923923,124,10000,0.24688061971800865,0.5099639635414852,0.5285257256196295,0.9961565869200487,-9.051221466301044,-3.8579652008044913,0.33627393556503404,259.0,292.8228,340.0,62.3649,79.5085,49.3384,101.611,-4.053426714974084,-3.1090857773067913,-4.347274152360652,-4.077239535564889
2,3.0,0.0,5000,10000,3,-7447293262134923923,125,10000,0.2466993774471531,0.5118340013062471,0.5370168737289053,0.9930687770978712,-9.021480954208057,-3.8489347805015,0.3403917015256434,261.0,295.065,344.0,62.705,80.1755,49.7119,102.4726,-4.076915020526941,-3.098259404120475,-4.333530637945911,-4.055653264052344
2,3.0,0.0,5000,10000,3,-7447293262134923923,126,10000,0.242600132888924,0.50734465276728,0.5276663195409611,0.9946908200996485,-8.994461183502697,-3.839045717096095,0.35566846723101175,267.0,297.3671,345.0,63.0852,80.7719,50.1094,103.4006,-4.074517986651979,-3.0738661534266725,-4.349337564526004,-4.0400483313552655
2,3.0,0.0,5000,10000,3,-7447293262134923923,127,10000,0.24037263566340727,0.5029659593784808,0.5196176311308996,0.9950598190284067,-8.959873294963467,-3.8203065747709277,0.3770406519187428,268.0,299.671,343.0,63.4592,81.3773,50.514,104.3205,-4.069859529122996,-3.0553403136069703,-4.323712176654424,-4.017551992526114
2,3.0,0.0,5000,10000,3,-7447293262134923923,128,10000,0.2412604873215233,0.5017587090604757,0.517666910890108,0.9944341269604516,-8.936921692000519,-3.8062322872356904,0.4024681322968268,270.0,302.039,345.0,63.8345,82.0448,50.907,105.2527,-4.06278610816704,-3.051990963780366,-4.253035722707532,-4.020234651625588
2,3.0,0.0,5000,10000,3,-7447293262134923923,129,9955,0.23671903539383823,0.5006320931567376,0.5153432181169527,0.9948853856118036,-8.897435221428685,-3.787575883716714,0.3875223197498647,271.0,304.53199397287796,351.0,64.20813661476645,82.72747363134104,51.33169261677549,106.26469110999497,-4.06447581930886,-3.0428768433801716,-4.218977812913727,-3.9919492315745426
2,3.0,0.0,5000,10000,3,-7447293262134923923,130,9867,0.23869185372481772,0.5027121467682453,0.5209776392835288,0.9954041427067586,-8.864685657393608,-3.785998842714837,0.3820704262187462,274.0,306.87726765987634,345.0,64.54930576669707,83.35816357555488,51.66463970811797,107.30515860950644,-4.078833218391403,-3.0458594021110907,-4.207042708569464,-3.98416430240205
2,3.0,0.0,5000,10000,3,-7447293262134923923,131,9936,0.23580373781560884,0.5005090753925574,0.5199280636378278,0.9934835552773109,-8.857344832772785,-3.7777571694943934,0.39224602297008715,277.0,309.39814814814815,349.0,64.86322463768116,84.01459339774557,52.19444444444444,108.32588566827697,-4.073768799607259,-3.027592144393476,-4.238488842586606,-3.962009286717543
2,3.0,0.0,5000,10000,3,-7447293262134923923,132,9984,0.24160184857878142,0.5001226698970445,0.5159736358334135,0.9935212481858714,-8.832439940414368,-3.7659318210362724,0.37851492545517057,277.0,311.85496794871796,354.0,65.20963541666667,84.6377203525641,52.684995993589745,109.32261618589743,-4.051889866754482,-3.0274430864701096,-4.226047226517847,-3.9467616463610042
2,3.0,0.0,5000,10000,3,-7447293262134923923,133,9978,0.2370820932168841,0.49920107619891607,0.5153058582002314,0.9948101243760272,-8.824139189802638,-3.758527580434564,0.3981432412333532,280.0,314.1240729605131,355.0,65.64101022248947,85.2156744838645,53.08829424734416,110.17909400681499,-4.005725301587288,-3.0304825439348835,-4.218958354898056,-3.950747110001216
2,3.0,0.0,5000,10000,3,-7447293262134923923,134,9967,0.24000801156668575,0.5011868147955696,0.5161333820450275,0.9933049106634634,-8.824484859072498,-3.7503288834754205,0.3921531121263796,281.0,316.5182100933079,356.0,65.9981940403331,85.82171164843984,53.611919333801545,111.08638507073341,-3.9814839366986443,-3.0171286101080073,-4.227048734880218,-3.946291636186969
2,3.0,0.0,5000,10000,3,-7447293262134923923,135,9950,0.24144838770057514,0.5011830588010376,0.5206583694122207,0.9921946674264093,-8.812668533646473,-3.7512038027335337,0.3837676831949599,283.0,318.80311557788946,358.0,66.36763819095478,86.4603015075377,54.0051256281407,111.97005025125628,-3.98450810302355,-3.0235862273710987,-4.248045933434874,-3.9318437687596814
2,3.0,0.0,5000,10000,3,-7447293262134923923,136,9984,0.23151725823233535,0.4940818590762434,0.5099741345835223,0.9915320004986194,-8.79636809929812,-3.728564915518572,0.4145467314860801,285.0,321.10707131410254,359.0,66.77584134615384,87.10476762820512,54.448417467948715,112.77804487179488,-3.9544749448890126,-3.0022206356731465,-4.221526203941633,-3.9138874665058916
2,3.0,0.0,5000,10000,3,-7447293262134923923,137,9819,0.23250169259809844,0.49280598872756537,0.5073397368396492,0.991077213097438,-8.771674184229399,-3.72632449974889,0.40256115881810733,286.0,323.21438028312457,361.0,67.10764843670435,87.72522660148691,54.88369487727874,113.49781036765455,-3.9453524063630607,-2.9979360381230045,-4.211231470727378,-3.9206484071719734
2,3.0,0.0,5000,10000,3,-7447293262134923923,138,9701,0.22872017216154075,0.49161948456869803,0.5067044143186918,0.9952834853072058,-8.766400732752036,-3.7234683351192754,0.4167887947762973,289.0,325.48489846407585,369.0,67.42789403154315,88.41923513039893,55.32141016390063,114.31635913823317,-3.8990183782387153,-2.9770264983728665,-4.214724602995114,-3.9498965571814444
2,3.0,0.0,5000,10000,3,-7447293262134923923,139,9550,0.22614440864905452,0.487023877529778,0.49865207045140714,0.9922020021757194,-8.769788272153995,-3.7237138432131847,0.439176703291095,294.0,327.7150785340314,369.0,67.74188481675392,89.10534031413613,55.75068062827225,115.1171727748691,-3.8742322012982973,-2.9787332082748548,-4.19339941963199,-3.972347352164971
2,3.0,0.0,5000,10000,3,-7447293262134923923,140,9304,0.23003426533734586,0.4868800647385075,0.4994354101648214,0.9899765617437501,-8.773239608984682,-3.7214430957516087,0.44883375691744953,296.0,329.7721410146174,369.0,68.10339638865004,89.76633705932932,56.108662940670676,115.79374462596732,-3.8337087764457354,-2.9858094782922064,-4.18929928722951,-3.983107372760147
2,3.0,0.0,5000,10000,3,-7447293262134923923,141,9126,0.22245930802543998,0.4846538604447088,0.4990749829126796,0.9903157945973178,-8.768323065785726,-3.717620113538272,0.45626513167119653,298.0,331.8819855358317,374.0,68.41946088099934,90.44477317554241,56.46986631602016,116.54788516326978,-3.808070750093759,-2.9810668939941705,-4.154465230407894,-4.006387151483794
2,3.0,0.0,5000,10000,3,-7447293262134923923,142,8850,0.23204556903014034,0.4896595871811737,0.5102887688635973,0.9930937313054793,-8.76042640545801,-3.7188643851969556,0.4406868914410221,299.0,334.13141242937854,372.0,68.7742372881356,91.14067796610169,56.87084745762712,117.34564971751412,-3.7626986096516624,-2.9804148387004217,-4.163424405365545,-4.028504422757709
2,3.0,0.0,5000,10000,3,-7447293262134923923,143,8700,0.2208066822323153,0.4830942319343293,0.4953662709329521,0.99372580694852,-8.77417882993938,-3.7175786781298146,0.4806137342286339,302.0,336.3985057471264,380.0,69.21333333333334,91.7928735632184,57.276666666666664,118.11563218390805,-3.7422600937603128,-2.9617434542456422,-4.176898566315079,-4.042454444135062
2,3.0,0.0,5000,10000,3,-7447293262134923923,144,8389,0.22358636165021503,0.48372262787842435,0.49524927894858456,0.9949457170286808,-8.75835459080459,-3.7120474401531958,0.47363793170648555,304.0,338.85922040767673,383.0,69.6426272499702,92.47502682083682,57.73298366909047,119.00858266777924,-3.7136658939407643,-2.940681667868995,-4.187950921249168,-4.051810801924574
2,3.0,0.0,5000,10000,3,-7447293262134923923,145,8160,0.22719046868212817,0.4829320327078537,0.48971966675877443,0.994945103577094,-8.7497210919111,-3.7079906607457014,0.4896046546385282,305.0,341.2164215686274,380.0,70.0531862745098,93.15772058823529,58.126348039215685,119.87916666666666,-3.6722645752851295,-2.923624745478726,-4.220151765819408,-4.058047587389365
2,3.0,0.0,5000,10000,3,-7447293262134923923,146,7901,0.22647002602594532,0.48366270666314626,0.48967227670300884,0.9947785923929399,-8.716684743188232,-3.711914863098121,0.4879868722679484,307.0,343.63181875711933,383.0,70.47766105556259,93.78812808505252,58.58195165168966,120.78407796481459,-3.641743256473211,-2.9506050487833733,-4.224545659857013,-4.061667628767191
2,3.0,0.0,5000,10000,3,-7447293262134923923,147,7597,0.23104276404683544,0.48747319648918114,0.4925981925903198,0.9947744268933122,-8.690996328192531,-3.7205714917022754,0.46069676819202304,308.0,346.0830591022772,385.0,70.82716861919178,94.52060023693564,58.995524549164145,121.73976569698566,-3.6423351901187075,-2.9604969598820645,-4.214441853582999,-4.082810360418855
2,3.0,0.0,5000,10000,3,-7447293262134923923,148,7369,0.22403210114480956,0.48385667920496966,0.4897905160556609,0.9968304962509149,-8.673934341782505,-3.7213792238050014,0.47649416339763984,309.0,348.3502510517031,389.0,71.24738770525173,95.1800787081015,59.346315646627765,122.57646899172208,-3.5885341764472525,-2.9946073477932207,-4.214465654977532,-4.086337438906447
2,3.0,0.0,5000,10000,3,-7447293262134923923,149,7089,0.22822424667049965,0.4860959571339134,0.4968150440611279,0.9947438956630863,-8.659202735181326,-3.72397686621935,0.4808771018613508,313.0,350.8029341232896,389.0,71.67273240231344,95.83650726477642,59.73056848638736,123.56312596981239,-3.563182979802476,-2.9937916737101036,-4.213896650739618,-4.107052811549587
2,3.0,0.0,5000,10000,3,-7447293262134923923,150,6879,0.2349452691360619,0.49209774314687926,0.5092021443547977,0.9946277253564204,-8.688338215261677,-3.740355496175133,0.4489647452054365,315.0,353.13126907980813,390.0,72.10989969472307,96.51664486117168,60.10859136502398,124.39613315888937,-3.5342871298942677,-3.0204287046219487,-4.236857470591348,-4.1350837857723475
2,3.0,0.0,5000,10000,3,-7447293262134923923,151,6761,0.23265628433311736,0.4920404341188141,0.5058369439499444,0.9946277253564204,-8.697034741590555,-3.7461175397822015,0.4571246270554395,317.0,355.5843810087265,394.0,72.566336340778,97.15796479810679,60.54207957402751,125.31800029581423,-3.5566792663795437,-2.992331737299717,-4.25753470273351,-4.1504674468697385
2,3.0,0.0,5000,10000,3,-7447293262134923923,152,6681,0.23292867176763854,0.49285372581805775,0.5086085094238397,0.9946824112617043,-8.742009792531466,-3.762453323882852,0.463953950457408,318.0,357.873671606047,398.0,72.95374943870678,97.82637329741057,60.9738063164197,126.11974255350995,-3.5829536746405783,-2.9819146139060435,-4.289548266767454,-4.174059709544293
2,3.0,0.0,5000,10000,3,-7447293262134923923,153,6587,0.22378222016307892,0.4860115968780863,0.4977103811327001,0.9961797949474602,-8.782579056020005,-3.76953428830179,0.48724584068996135,319.0,360.32731137088206,396.0,73.401093062092,98.44405647487476,61.33581296493092,127.14634886898436,-3.591473189204636,-2.9713014949179923,-4.310048556759335,-4.186982298659442
2,3.0,0.0,5000,10000,3,-7447293262134923923,154,6405,0.24359888611259098,0.4937170847371279,0.503266910333681,0.9968675031727539,-8.83931328761231,-3.7844867230485972,0.4348976956170606,320.0,362.44605776736927,400.0,73.70928961748633,99.19344262295083,61.58298204527713,127.96034348165496,-3.567259898084708,-2.978786508053229,-4.35009251744592,-4.214572399578406
2,3.0,0.0,5000,10000,3,-7447293262134923923,155,6298,0.23072562366311225,0.4914263962731136,0.5027290396426738,0.9968663760637421,-8.884929916851963,-3.80179537102236,0.47515981012841874,324.0,364.5414417275326,403.0,74.0512861225786,99.94474436328993,61.84741187678628,128.69799936487775,-3.5415170759764436,-2.986456311662085,-4.424466037846206,-4.232103479653601
2,3.0,0.0,5000,10000,3,-7447293262134923923,156,6216,0.24493225421671888,0.49913208591519637,0.5151813035369273,0.9971979294099275,-8.923080436416637,-3.8281900605438155,0.45763170465801023,325.0,366.516731016731,407.0,74.29037966537966,100.87660875160876,62.063384813384815,129.2863577863578,-3.4956333159583655,-2.975291692042191,-4.524393593494444,-4.286040442737445
2,3.0,0.0,5000,10000,3,-7447293262134923923,157,6238,0.23928873807178766,0.4953655788396328,0.5048186558684237,0.9949961317256091,-9.02979836043704,-3.8525448743763993,0.47026191266386147,329.0,368.5174735492145,412.0,74.64956716896441,101.78005771080474,62.17184995190766,129.91599871753766,-3.4754244676539967,-2.941157301646628,-4.634748922480477,-4.333543733232888
2,3.0,0.0,5000,10000,3,-7447293262134923923,158,6111,0.2526077842982111,0.5052393623063582,0.5146339907476942,0.994790107361814,-9.105557489755226,-3.8879695149352886,0.4148029137517364,331.0,370.4990999836361,413.0,74.99754540991654,102.62837506136475,62.30927835051546,130.5639011618393,-3.4333149830271985,-2.9537740735599134,-4.71154490450896,-4.40415566713403
2,3.0,0.0,5000,10000,3,-7447293262134923923,159,6182,0.2546205430399529,0.507192698354091,0.5224505382095952,0.9945759033079188,-9.20897941870803,-3.9274880856763192,0.40553508181519676,334.0,372.2012293756066,417.0,75.28599158848269,103.43675186023941,62.312681979941765,131.16580394694273,-3.3811743331440676,-2.9672264195712685,-4.796940732335333,-4.486114888191727
2,3.0,0.0,5000,10000,3,-7447293262134923923,160,6264,0.2440911823145293,0.5069115975479026,0.5278634955547291,0.9945385375759779,-9.306496426654395,-3.9605612810423056,0.43120975418833185,334.0,373.99249680715195,419.0,75.5175606641124,104.31896551724138,62.370849297573436,131.7851213282248,-3.336787480050996,-2.969899347599552,-4.884090518154856,-4.553680013063749
2,3.0,0.0,5000,10000,3,-7447293262134923923,161,6371,0.2651957441881594,0.5151229603731763,0.5340147917488182,0.9945049304266761,-9.401909721887328,-4.005117598205922,0.4050104095815935,335.0,375.9502432899074,420.0,75.7077381886674,105.2641657510595,62.563647778998586,132.41469157118192,-3.3158954418498845,-2.980412739848252,-4.964489415592287,-4.6385714114590115
